Message,20250819T064148,Firmware: 07/21/23 18:56:40 2.17.4 STD IRID Final
Message,20250819T064148,Username: f10469
GPS,20250819T064148,18.719372,62.663246,8
GPS,20250819T065211,18.719719,62.664864,8
CTD_P,20250819T065213,-0.19
FLBB_CFG,20250819T065215,695,700
Message,20250819T065215,Park Descent Mission
CTD_P,20250819T065218,-0.12
CTD_P,20250819T065332,0.12
CTD_P,20250819T065434,-0.05
CTD_P,20250819T065536,0.24
CTD_P,20250819T065639,1.48
CTD_P,20250819T065741,2.33
CTD_P,20250819T065843,7.81
CTD_P,20250819T065945,16.51
CTD_P,20250819T070048,26.15
CTD_P,20250819T070150,35.94
CTD_P,20250819T070252,46.41
CTD_P,20250819T070301,48.07
CTD_P,20250819T070303,48.32
CTD_P,20250819T070403,58.61
CTD_P,20250819T080406,483.80
CTD_P,20250819T090409,761.39
CTD_P,20250819T095616,905.56
CTD_P,20250819T103111,959.74
CTD_P,20250819T105829,975.49
CTD_P,20250819T115832,987.99
CTD_P,20250819T115935,988.15
CTD_P,20250819T120038,988.29
CTD_P,20250819T120052,988.32
CTD_P,20250819T120154,988.93
CTD_P,20250819T122616,1011.17
Message,20250819T122619,Park Mission
CTD_P,20250819T122622,1011.24
CTD_PTSH,20250819T122644,1011.50,8.3552,35.3510,0.195394
CTD_P,20250819T122645,1011.53
CTD_P,20250819T132618,1022.75
CTD_PTSH,20250819T132641,1022.80,8.3089,35.3400,0.195376
CTD_P,20250819T132642,1022.76
CTD_P,20250819T142643,1026.80
CTD_PTSH,20250819T142706,1026.80,8.3169,35.3390,0.195397
CTD_P,20250819T142707,1026.74
CTD_P,20250819T152708,1030.07
CTD_PTSH,20250819T152731,1030.20,8.3047,35.3400,0.195335
CTD_P,20250819T152732,1030.20
CTD_P,20250819T162733,1032.58
CTD_PTSH,20250819T162756,1032.60,8.3191,35.3400,0.195153
CTD_P,20250819T162757,1032.56
CTD_P,20250819T172758,1009.43
CTD_PTSH,20250819T172821,1009.40,8.4678,35.3580,0.194941
CTD_P,20250819T172822,1009.36
CTD_P,20250819T182823,1011.38
CTD_PTSH,20250819T182846,1011.30,8.5139,35.3610,0.194820
CTD_P,20250819T182847,1011.30
CTD_P,20250819T192848,1012.86
CTD_PTSH,20250819T192911,1012.90,8.5547,35.3670,0.194769
CTD_P,20250819T192912,1012.88
CTD_P,20250819T202913,1012.62
CTD_PTSH,20250819T202936,1012.60,8.5607,35.3680,0.194819
CTD_P,20250819T202937,1012.60
CTD_P,20250819T212938,1012.93
CTD_PTSH,20250819T213001,1012.90,8.5646,35.3670,0.194851
CTD_P,20250819T213002,1012.91
CTD_P,20250819T223003,1010.78
CTD_PTSH,20250819T223026,1010.90,8.5488,35.3670,0.194782
CTD_P,20250819T223027,1010.90
CTD_P,20250819T233028,1009.73
CTD_PTSH,20250819T233051,1009.70,8.5152,35.3660,0.194830
CTD_P,20250819T233052,1009.72
CTD_P,20250820T003053,1008.29
CTD_PTSH,20250820T003116,1008.40,8.4857,35.3600,0.194787
CTD_P,20250820T003117,1008.36
CTD_P,20250820T013118,1006.89
CTD_PTSH,20250820T013141,1006.80,8.4434,35.3600,0.194785
CTD_P,20250820T013142,1006.84
CTD_P,20250820T023143,1008.00
CTD_PTSH,20250820T023206,1008.00,8.3688,35.3480,0.194823
CTD_P,20250820T023207,1007.99
CTD_P,20250820T033208,1010.31
CTD_PTSH,20250820T033231,1010.30,8.3649,35.3430,0.194865
CTD_P,20250820T033232,1010.29
CTD_P,20250820T043233,1010.21
CTD_PTSH,20250820T043256,1010.20,8.3348,35.3430,0.194826
CTD_P,20250820T043257,1010.27
CTD_P,20250820T053258,1013.95
CTD_PTSH,20250820T053321,1014.00,8.3579,35.3450,0.194758
CTD_P,20250820T053322,1014.01
CTD_P,20250820T063323,1014.14
CTD_PTSH,20250820T063346,1014.20,8.4098,35.3480,0.194651
CTD_P,20250820T063347,1014.12
CTD_P,20250820T073348,1015.52
CTD_PTSH,20250820T073411,1015.50,8.4627,35.3580,0.194612
CTD_P,20250820T073412,1015.48
CTD_P,20250820T083413,1014.03
CTD_PTSH,20250820T083436,1014.00,8.4831,35.3610,0.194542
CTD_P,20250820T083437,1014.02
CTD_P,20250820T093438,1014.80
CTD_PTSH,20250820T093501,1014.80,8.5240,35.3640,0.194442
CTD_P,20250820T093502,1014.76
CTD_P,20250820T103503,1013.60
CTD_PTSH,20250820T103526,1013.60,8.5061,35.3650,0.194444
CTD_P,20250820T103527,1013.61
CTD_P,20250820T113528,1013.13
CTD_PTSH,20250820T113551,1013.20,8.4901,35.3670,0.194361
CTD_P,20250820T113552,1013.13
CTD_P,20250820T123553,1010.52
CTD_PTSH,20250820T123616,1010.40,8.3973,35.3500,0.194544
CTD_P,20250820T123617,1010.36
CTD_P,20250820T133618,1012.29
CTD_PTSH,20250820T133641,1012.20,8.3947,35.3500,0.194529
CTD_P,20250820T133642,1012.23
CTD_P,20250820T143643,1013.34
CTD_PTSH,20250820T143706,1013.40,8.3882,35.3490,0.194464
CTD_P,20250820T143707,1013.40
CTD_P,20250820T153708,1015.20
CTD_PTSH,20250820T153731,1015.20,8.3981,35.3490,0.194398
CTD_P,20250820T153732,1015.19
CTD_P,20250820T163733,1015.78
CTD_PTSH,20250820T163756,1015.70,8.4524,35.3550,0.194379
CTD_P,20250820T163757,1015.72
CTD_P,20250820T173758,1014.30
CTD_PTSH,20250820T173821,1014.20,8.4185,35.3550,0.194364
CTD_P,20250820T173822,1014.25
CTD_P,20250820T183823,1012.50
CTD_PTSH,20250820T183846,1012.50,8.3448,35.3460,0.194366
CTD_P,20250820T183847,1012.52
CTD_P,20250820T193848,1016.30
CTD_PTSH,20250820T193911,1016.30,8.4168,35.3510,0.194306
CTD_P,20250820T193912,1016.35
CTD_P,20250820T203913,1017.58
CTD_PTSH,20250820T203936,1017.60,8.4535,35.3540,0.194228
CTD_P,20250820T203937,1017.54
CTD_P,20250820T213938,1016.95
CTD_PTSH,20250820T214001,1016.80,8.4487,35.3560,0.194211
CTD_P,20250820T214002,1016.84
CTD_P,20250820T224003,1016.89
CTD_PTSH,20250820T224026,1016.90,8.4364,35.3520,0.194217
CTD_P,20250820T224027,1016.86
CTD_P,20250820T234028,1015.36
CTD_PTSH,20250820T234051,1015.30,8.4520,35.3570,0.194176
CTD_P,20250820T234052,1015.26
CTD_P,20250821T004053,1016.19
CTD_PTSH,20250821T004116,1016.20,8.4012,35.3530,0.194210
CTD_P,20250821T004117,1016.25
CTD_P,20250821T014118,1013.22
CTD_PTSH,20250821T014141,1013.20,8.3623,35.3480,0.194207
CTD_P,20250821T014142,1013.20
CTD_P,20250821T024143,1017.15
CTD_PTSH,20250821T024206,1017.20,8.3349,35.3420,0.194225
CTD_P,20250821T024207,1017.19
CTD_P,20250821T034208,1016.36
CTD_PTSH,20250821T034231,1016.30,8.3738,35.3450,0.194234
CTD_P,20250821T034232,1016.30
CTD_P,20250821T044233,1015.22
CTD_PTSH,20250821T044256,1015.10,8.3531,35.3450,0.194159
CTD_P,20250821T044257,1015.13
CTD_P,20250821T054258,1013.75
CTD_PTSH,20250821T054321,1013.70,8.3443,35.3460,0.194125
CTD_P,20250821T054322,1013.72
CTD_P,20250821T064323,1015.76
CTD_PTSH,20250821T064346,1015.80,8.3262,35.3390,0.194137
CTD_P,20250821T064347,1015.79
CTD_P,20250821T074348,1017.56
CTD_PTSH,20250821T074411,1017.50,8.3638,35.3440,0.194077
CTD_P,20250821T074412,1017.49
CTD_P,20250821T084413,1018.16
CTD_PTSH,20250821T084436,1018.20,8.3603,35.3430,0.194023
CTD_P,20250821T084437,1018.21
CTD_P,20250821T094438,1015.51
CTD_PTSH,20250821T094501,1015.50,8.3707,35.3480,0.193990
CTD_P,20250821T094502,1015.51
CTD_P,20250821T104503,1018.55
