20240510T123657|0|Firmware|07/21/23 18:56:40 2.17.4 STD IRID Final
20240510T123657|0|Username|f10469
20240510T123657|5|LOG|archived: f10469.001.20240510T123656.science_log.bin.gz
20240510T123657|5|LOG|archived: f10469.001.20240510T123656.vitals_log.bin.gz
20240510T123658|5|LOG|archived: f10469.001.20240510T123658.suna_log.txt.gz
20240510T123659|5|LOG|archived: f10469.001.20240510T123658.system_log.txt.gz
20240510T123712|5|RMC|Set Clock: 05/10/2024 12:37:12
20240510T123712|5|GPS|GPS TimeToFix: 4 secs
20240510T123712|5|GPS|GPS Skew: 0 secs
20240510T123712|5|GPS|GPS Fix: 05/10/2024 12:37:12,17.96936,68.02985,10
20240510T123713|5|GPS|time and location set
20240510T123742|5|COMMS|CSQ=4
20240510T123831|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20240510T124022|5|COMMS|uploaded: f10469.001.20240510T123656.science_log.bin.gz, 20572 bytes in 108 secs
20240510T124041|5|COMMS|uploaded: f10469.001.20240510T123658.suna_log.txt.gz, 493 bytes in 13 secs
20240510T124210|5|COMMS|uploaded: f10469.001.20240510T123658.system_log.txt.gz, 15552 bytes in 84 secs
20240510T124228|5|COMMS|uploaded: f10469.001.20240510T123656.vitals_log.bin.gz, 388 bytes in 12 secs
20240510T124232|4|COMMS|logout unsuccessful, connection lost
20240510T124244|5|RMC|Set Clock: 05/10/2024 12:42:44
20240510T124244|5|GPS|GPS TimeToFix: 2 secs
20240510T124244|5|GPS|GPS Skew: 0 secs
20240510T124244|5|GPS|GPS Fix: 05/10/2024 12:42:44,17.96914,68.03030,10
20240510T124245|5|GPS|time and location set
20240510T124246|5|SURFACE|awake|count: 1, time: 1276, energy: 41.875000
20240510T124246|5|SURFACE|sleep|count: 0, time: 0, energy: 0.000000
20240510T124246|5|mission_state|SURFACE -> PARKDESCENT
20240510T124248|5|PARKDESCENT|Starting Mission No.: 2
20240510T124248|5|mission_cfg|ActivateRecoveryMode off
20240510T124248|5|mission_cfg|AscentRate 0.08
20240510T124248|5|mission_cfg|AscentStartTimes -1 -1 -1 -1
20240510T124248|5|mission_cfg|AscentTimeout 521
20240510T124248|5|mission_cfg|AscentTimerInterval 300
20240510T124248|5|mission_cfg|BuoyancyNudge 100
20240510T124248|5|mission_cfg|DeepDescentCount 262
20240510T124248|5|mission_cfg|DeepDescentPressure 2000.00
20240510T124248|5|mission_cfg|DeepDescentTimeout 334
20240510T124248|5|mission_cfg|DeepDescentTimerInterval 300
20240510T124248|5|mission_cfg|DeepProfileFirst on
20240510T124248|5|mission_cfg|DownTime 13953
