20240609T033610|0|Firmware|07/21/23 18:56:40 2.17.4 STD IRID Final
20240609T033610|0|Username|f10469
20240609T033610|5|LOG|archived: f10469.004.20240609T033608.science_log.bin.gz
20240609T033610|5|LOG|archived: f10469.004.20240609T033610.vitals_log.bin.gz
20240609T033610|5|LOG|archived: f10469.004.20240609T033610.suna_log.txt.gz
20240609T033612|5|LOG|archived: f10469.004.20240609T033610.system_log.txt.gz
20240609T033626|5|RMC|Set Clock: 06/09/2024 03:36:26
20240609T033626|5|GPS|GPS TimeToFix: 6 secs
20240609T033626|5|GPS|GPS Skew: 0 secs
20240609T033626|5|GPS|GPS Fix: 06/09/2024 03:36:26,17.86043,67.71835,11
20240609T033627|5|GPS|time and location set
20240609T033728|5|COMMS|CSQ=4
20240609T033840|4|COMMS|transfer attempt 1/12 aborted, login failed, connection lost
20240609T033850|5|COMMS|CSQ=2
20240609T033907|4|COMMS|transfer attempt 2/12 aborted, connect failed, connection lost
20240609T033910|5|COMMS|CSQ=3
20240609T034030|4|COMMS|transfer attempt 3/12 aborted, login failed, connection lost
20240609T034033|5|COMMS|CSQ=4
20240609T034127|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20240609T034443|3|COMMS|upload of file f10469.004.20240609T033608.science_log.bin.gz failed.
20240609T034444|4|COMMS|transfer attempt 4/12 aborted, upload failed, connection lost
20240609T034448|5|COMMS|CSQ=3
20240609T034504|4|COMMS|transfer attempt 5/12 aborted, connect failed, connection lost
20240609T034507|5|COMMS|CSQ=5
20240609T034525|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20240609T034625|5|COMMS|uploaded: f10469.004.20240609T033608.science_log.bin.gz, 28617 bytes in 56 secs
20240609T034745|5|COMMS|uploaded: f10469.004.20240609T033610.system_log.txt.gz, 11773 bytes in 75 secs
20240609T034802|5|COMMS|uploaded: f10469.004.20240609T033610.suna_log.txt.gz, 359 bytes in 13 secs
20240609T034816|5|COMMS|uploaded: f10469.004.20240609T033610.vitals_log.bin.gz, 386 bytes in 10 secs
20240609T034820|4|COMMS|logout unsuccessful, connection lost
20240609T034833|5|RMC|Set Clock: 06/09/2024 03:48:33
20240609T034833|5|GPS|GPS TimeToFix: 2 secs
20240609T034833|5|GPS|GPS Skew: 0 secs
20240609T034833|5|GPS|GPS Fix: 06/09/2024 03:48:33,17.85834,67.71906,10
20240609T034834|5|GPS|time and location set
20240609T034835|5|SURFACE|awake|count: 1, time: 2518, energy: 75.312500
20240609T034835|5|SURFACE|sleep|count: 0, time: 0, energy: 0.000000
20240609T034835|5|mission_state|SURFACE -> PARKDESCENT
20240609T034837|5|PARKDESCENT|Starting Mission No.: 5
20240609T034837|5|mission_cfg|ActivateRecoveryMode off
20240609T034837|5|mission_cfg|AscentRate 0.08
20240609T034837|5|mission_cfg|AscentStartTimes -1 -1 -1 -1
20240609T034837|5|mission_cfg|AscentTimeout 521
20240609T034837|5|mission_cfg|AscentTimerInterval 300
20240609T034837|5|mission_cfg|BuoyancyNudge 100
20240609T034837|5|mission_cfg|DeepDescentCount 310
20240609T034837|5|mission_cfg|DeepDescentPressure 2000.00
20240609T034837|5|mission_cfg|DeepDescentTimeout 334
20240609T034837|5|mission_cfg|DeepDescentTimerInterval 300
20240609T034837|5|mission_cfg|DeepProfileFirst on
20240609T034837|5|mission_cfg|DownTime 13953
20240609T034837|5|mission_cfg|EmergencyTimerInterval 3600
20240609T034837|5|mission_cfg|HyperRetractCount 0
20240609T034837|5|mission_cfg|HyperRetractPressure 850.00
20240609T034837|5|mission_cfg|IceMonths 0000
20240609T034837|5|mission_cfg|IdleTimerInterval 3600
20240609T034837|5|mission_cfg|InitialBuoyancyNudge 300
20240609T034837|5|mission_cfg|LeakDetect on
20240609T034837|5|mission_cfg|LogVerbosity 5
20240609T034837|5|mission_cfg|MActivationCount 262
20240609T034837|5|mission_cfg|MActivationPressure 25.00
20240609T034837|5|mission_cfg|MinBuoyancyCount 147
20240609T034837|5|mission_cfg|MinVacuum 9.00
20240609T034837|5|mission_cfg|ParkBuoyancyNudge 10
20240609T034837|5|mission_cfg|ParkDeadBand 25.00
20240609T034837|5|mission_cfg|ParkDescentCount 1237
20240609T034837|5|mission_cfg|ParkDescentTimeout 334
20240609T034837|5|mission_cfg|ParkDescentTimerInterval 3600
20240609T034837|5|mission_cfg|ParkPressure 1000.00
20240609T034837|5|mission_cfg|ParkTimerInterval 3600
20240609T034837|5|mission_cfg|PnPCycleLen 1
20240609T034837|5|mission_cfg|PreludeSelfTest on
20240609T034837|5|mission_cfg|PreludeTime 120
20240609T034837|5|mission_cfg|SurfacePressure 4.00
20240609T034837|5|mission_cfg|TelemetryDays 0 0
20240609T034837|5|mission_cfg|TelemetryInterval 900
20240609T034837|5|mission_cfg|TelemetryTimeout 120
20240609T034837|5|mission_cfg|UpTime 641
20240609T034837|5|mission_cfg|VitalsMask 0007
20240609T034837|5|mission_cfg|Checksum 1231
20240609T034837|5|sample_cfg|<PARK>
