column_1	column_2	column_3	column_4	column_5	column_6	column_7	column_8	column_9	column_10	column_11	column_12	column_13	column_14	column_15	column_16	column_17	column_18	column_19	column_20	column_21	column_22	column_23	column_24	column_25	column_26	column_27	column_28	column_29	column_30	column_31	column_32	column_33	column_34	column_35	column_36	column_37	column_38	column_39	column_40	column_41	column_1_2
Column1	2902274	8671	464	SeaBird	11396	0	SBE41CP	DRUCK	10978848	dBAR	AANDERAA	AANDERAA_OPTODE_4330	3046	mm/kg					WETLABS	ECO_FLBB	5420	mg/l																IRIDIUM	8671	"4DD LI"	STANDARD
Column1	2902275	8499	465	SeaBird	11402	0	SBE41CP	DRUCK	10978618	dBAR	AANDERAA	AANDERAA_OPTODE_4330	3048	mm/kg					WETLABS	ECO_FLBB	5226	mg/l				SeaBird	1235	"Deep SUNA"										IRIDIUM	8499	"4DD LI"	STANDARD
column_1	column_2	column_3	column_4	column_5	column_6	column_7	column_8	column_9	column_10	column_11	column_12	column_13	column_14	column_15	column_16	column_17	column_18	column_19	column_20	column_21	column_22	column_23	column_24	column_25	column_26	column_27	column_28	column_29	column_30	column_31	column_32	column_33	column_34	column_35	column_36	column_37	column_38	column_39	column_40	column_41	column_1_2
Column1	2902298	8675	485	SeaBird	11371	0	SBE41CP	DRUCK	11056068	dBAR	AANDERAA	AANDERAA_OPTODE_4330	3116	mm/kg					WETLABS	ECO_FLBB	5437	mg/l																IRIDIUM	8675	"4DD LI"	STANDARD
column_1	column_2	column_3	column_4	column_5	column_6	column_7	column_8	column_9	column_10	column_11	column_12	column_13	column_14	column_15	column_16	column_17	column_18	column_19	column_20	column_21	column_22	column_23	column_24	column_25	column_26	column_27	column_28	column_29	column_30	column_31	column_32	column_33	column_34	column_35	column_36	column_37	column_38	column_39	column_40	column_41	column_1_2
Column1	2902296	8673	487	SeaBird	11400	0	SBE41CP	DRUCK	10978615	dBAR	AANDERAA	AANDERAA_OPTODE_4330	3114	mm/kg					WETLABS	ECO_FLBB	5435	mg/l																IRIDIUM	8673	"4DD LI"	STANDARD
