Message,20240224T050413,Firmware: 12/04/18 17:42:38 2.12.2.1 STD Final
Message,20240224T050413,Username: f8673
Message,20240224T050413,Float ID: 029-0319
VITALS_CORE,20240224T050413,11.465,2315,14.366,3273,9.510,2.256,6.063,2415,72802.938,0.000,0
VITALS_CORE,20240224T091446,6.603,1357,14.124,3216,11.313,2.309,6.898,2716,72830.484,0.000,0
VITALS_CORE,20240304T175836,6.608,1358,14.150,3220,11.168,2.310,6.898,2709,72920.781,30.314,-388
VITALS_CORE,20240304T175842,6.608,1358,14.093,3207,11.168,2.310,6.919,2709,72920.781,0.000,0
VITALS_CORE,20240304T205117,6.633,1363,13.975,3180,11.226,2.308,6.931,2721,72928.219,0.000,0
VITALS_CORE,20240305T040021,6.567,1350,14.467,3295,10.935,2.312,6.878,2693,73221.531,0.000,0
