Message,20240224T050405,Firmware: 12/04/18 17:42:38 2.12.2.1 STD Final
Message,20240224T050405,Username: f8673
Message,20240224T050405,Float ID: 029-0319
GPS,20240224T050405,-53.217224,82.595314,9
CTD_P,20240224T050406,-0.87
CTD_P,20240224T050407,-0.90
Message,20240224T050412,Park Descent Mission**********
CTD_P,20240224T050430,-0.70
CTD_P,20240224T050432,-0.62
CTD_P,20240224T061424,484.57
CTD_P,20240224T061425,484.71
CTD_P,20240224T071429,807.06
CTD_P,20240224T071430,807.15
CTD_P,20240224T081434,954.00
CTD_P,20240224T081435,954.02
CTD_P,20240224T091439,984.05
CTD_P,20240224T091440,984.04
Message,20240224T091445,Park Mission******************
CTD_P,20240224T091447,984.08
CTD_PTS,20240224T091510,984.20,1.5232,34.7425
CTD_P,20240224T091511,984.17
CTD_P,20240224T101515,979.58
CTD_PTS,20240224T101538,979.63,1.5654,34.7429
CTD_P,20240224T101539,979.57
CTD_P,20240224T111543,981.33
CTD_PTS,20240224T111606,981.34,1.5609,34.7426
CTD_P,20240224T111607,981.30
CTD_P,20240224T121611,986.39
CTD_PTS,20240224T121634,986.47,1.5736,34.7437
CTD_P,20240224T121635,986.43
CTD_P,20240224T131639,976.29
CTD_PTS,20240224T131702,976.29,1.5800,34.7453
CTD_P,20240224T131703,976.26
CTD_P,20240224T141707,985.51
CTD_PTS,20240224T141730,985.56,1.5766,34.7428
CTD_P,20240224T141731,985.50
CTD_P,20240224T151735,975.63
CTD_PTS,20240224T151758,975.64,1.5772,34.7432
CTD_P,20240224T151759,975.57
CTD_P,20240224T161803,984.28
CTD_PTS,20240224T161826,984.30,1.5738,34.7433
CTD_P,20240224T161827,984.27
CTD_P,20240224T171831,976.27
CTD_PTS,20240224T171854,976.28,1.5615,34.7449
CTD_P,20240224T171855,976.23
CTD_P,20240224T181859,982.78
CTD_PTS,20240224T181922,982.83,1.5402,34.7432
CTD_P,20240224T181923,982.78
CTD_P,20240224T191927,983.32
CTD_PTS,20240224T191950,983.37,1.5360,34.7428
CTD_P,20240224T191951,983.31
CTD_P,20240224T201955,985.62
CTD_PTS,20240224T202018,985.70,1.5461,34.7433
CTD_P,20240224T202019,985.66
CTD_P,20240224T212023,982.04
CTD_PTS,20240224T212046,982.05,1.5596,34.7433
CTD_P,20240224T212047,982.03
CTD_P,20240224T222051,985.45
CTD_PTS,20240224T222114,985.51,1.5570,34.7439
CTD_P,20240224T222115,985.44
CTD_P,20240224T232119,987.31
CTD_PTS,20240224T232142,987.36,1.5820,34.7426
CTD_P,20240224T232143,987.33
CTD_P,20240225T002147,981.91
CTD_PTS,20240225T002210,981.87,1.6108,34.7430
CTD_P,20240225T002211,981.82
CTD_P,20240225T012215,980.02
CTD_PTS,20240225T012238,980.07,1.5777,34.7439
CTD_P,20240225T012239,980.03
CTD_P,20240225T022243,983.51
CTD_PTS,20240225T022306,983.54,1.5660,34.7412
CTD_P,20240225T022307,983.46
CTD_P,20240225T032311,983.92
CTD_PTS,20240225T032334,984.00,1.5466,34.7438
CTD_P,20240225T032335,983.94
CTD_P,20240225T042339,984.39
CTD_PTS,20240225T042402,984.41,1.5454,34.7426
CTD_P,20240225T042403,984.39
CTD_P,20240225T052407,985.32
CTD_PTS,20240225T052430,985.29,1.5612,34.7433
CTD_P,20240225T052431,985.25
CTD_P,20240225T062435,985.41
CTD_PTS,20240225T062458,985.45,1.5549,34.7435
CTD_P,20240225T062459,985.43
CTD_P,20240225T072503,987.48
CTD_PTS,20240225T072526,987.52,1.5711,34.7437
CTD_P,20240225T072527,987.47
CTD_P,20240225T082531,984.88
CTD_PTS,20240225T082554,984.95,1.5760,34.7428
CTD_P,20240225T082555,984.90
CTD_P,20240225T092559,985.07
CTD_PTS,20240225T092622,985.19,1.5673,34.7442
CTD_P,20240225T092623,985.17
CTD_P,20240225T102627,989.85
CTD_PTS,20240225T102650,989.81,1.6048,34.7435
CTD_P,20240225T102651,989.79
CTD_P,20240225T112655,984.42
CTD_PTS,20240225T112718,984.50,1.5995,34.7443
CTD_P,20240225T112719,984.47
CTD_P,20240225T122723,982.86
CTD_PTS,20240225T122746,982.89,1.5791,34.7438
CTD_P,20240225T122747,982.86
CTD_P,20240225T132751,981.56
CTD_PTS,20240225T132814,981.58,1.5637,34.7439
CTD_P,20240225T132815,981.55
CTD_P,20240225T142819,986.34
CTD_PTS,20240225T142842,986.47,1.5448,34.7436
CTD_P,20240225T142843,986.43
CTD_P,20240225T152847,989.86
CTD_PTS,20240225T152910,989.81,1.5670,34.7431
CTD_P,20240225T152911,989.75
CTD_P,20240225T162915,984.86
CTD_PTS,20240225T162938,984.97,1.5542,34.7431
CTD_P,20240225T162939,984.89
CTD_P,20240225T172943,991.51
