20250819T064135|0|Firmware|07/21/23 18:56:40 2.17.4 STD IRID Final
20250819T064135|0|Username|f10469
20250819T064135|5|LOG|archived: f10469.048.20250819T064132.science_log.bin.gz
20250819T064136|5|LOG|archived: f10469.048.20250819T064134.vitals_log.bin.gz
20250819T064137|5|LOG|archived: f10469.048.20250819T064136.suna_log.txt.gz
20250819T064138|5|LOG|archived: f10469.048.20250819T064136.system_log.txt.gz
20250819T064148|5|RMC|Set Clock: 08/19/2025 06:41:48
20250819T064148|5|GPS|GPS TimeToFix: 3 secs
20250819T064148|5|GPS|GPS Skew: 0 secs
20250819T064148|5|GPS|GPS Fix: 08/19/2025 06:41:48,18.71937,62.66325,8
20250819T064149|5|GPS|time and location set
20250819T064222|5|COMMS|CSQ=3
20250819T064345|4|COMMS|transfer attempt 1/12 aborted, login failed, connection lost
20250819T064348|5|COMMS|CSQ=4
20250819T064523|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20250819T064812|5|COMMS|uploaded: f10469.048.20250819T064132.science_log.bin.gz, 27710 bytes in 160 secs
20250819T064918|5|COMMS|uploaded: f10469.048.20250819T064136.system_log.txt.gz, 6080 bytes in 60 secs
20250819T065122|5|COMMS|uploaded: f10469.048.20250819T064136.suna_log.txt.gz, 8125 bytes in 120 secs
20250819T065152|5|COMMS|uploaded: f10469.048.20250819T064134.vitals_log.bin.gz, 376 bytes in 21 secs
20250819T065158|4|COMMS|logout unsuccessful, connection lost
20250819T065211|5|RMC|Set Clock: 08/19/2025 06:52:11
20250819T065211|5|GPS|GPS TimeToFix: 2 secs
20250819T065211|5|GPS|GPS Skew: 0 secs
20250819T065211|5|GPS|GPS Fix: 08/19/2025 06:52:11,18.71972,62.66486,8
20250819T065212|5|GPS|time and location set
20250819T065213|5|SURFACE|awake|count: 1, time: 1581, energy: 60.937500
20250819T065213|5|SURFACE|sleep|count: 0, time: 0, energy: 0.000000
20250819T065213|5|mission_state|SURFACE -> PARKDESCENT
20250819T065215|5|PARKDESCENT|Starting Mission No.: 49
20250819T065215|5|mission_cfg|ActivateRecoveryMode off
20250819T065215|5|mission_cfg|AscentRate 0.08
20250819T065215|5|mission_cfg|AscentStartTimes -1 -1 -1 -1
20250819T065215|5|mission_cfg|AscentTimeout 521
20250819T065215|5|mission_cfg|AscentTimerInterval 300
20250819T065215|5|mission_cfg|BuoyancyNudge 100
20250819T065215|5|mission_cfg|DeepDescentCount 708
20250819T065215|5|mission_cfg|DeepDescentPressure 2000.00
20250819T065215|5|mission_cfg|DeepDescentTimeout 334
20250819T065215|5|mission_cfg|DeepDescentTimerInterval 300
20250819T065215|5|mission_cfg|DeepProfileFirst on
20250819T065215|5|mission_cfg|DownTime 13953
20250819T065215|5|mission_cfg|EmergencyTimerInterval 3600
20250819T065215|5|mission_cfg|HyperRetractCount 0
20250819T065215|5|mission_cfg|HyperRetractPressure 850.00
20250819T065215|5|mission_cfg|IceMonths 0000
20250819T065215|5|mission_cfg|IdleTimerInterval 3600
20250819T065215|5|mission_cfg|InitialBuoyancyNudge 300
20250819T065215|5|mission_cfg|LeakDetect on
20250819T065215|5|mission_cfg|LogVerbosity 5
20250819T065215|5|mission_cfg|MActivationCount 262
20250819T065215|5|mission_cfg|MActivationPressure 25.00
20250819T065215|5|mission_cfg|MinBuoyancyCount 147
20250819T065215|5|mission_cfg|MinVacuum 9.00
20250819T065215|5|mission_cfg|ParkBuoyancyNudge 10
20250819T065215|5|mission_cfg|ParkDeadBand 25.00
20250819T065215|5|mission_cfg|ParkDescentCount 1284
20250819T065215|5|mission_cfg|ParkDescentTimeout 334
20250819T065215|5|mission_cfg|ParkDescentTimerInterval 3600
20250819T065215|5|mission_cfg|ParkPressure 1000.00
20250819T065215|5|mission_cfg|ParkTimerInterval 3600
20250819T065215|5|mission_cfg|PnPCycleLen 1
20250819T065215|5|mission_cfg|PreludeSelfTest on
20250819T065215|5|mission_cfg|PreludeTime 120
20250819T065215|5|mission_cfg|SurfacePressure 4.00
20250819T065215|5|mission_cfg|TelemetryDays 0 0
20250819T065215|5|mission_cfg|TelemetryInterval 900
20250819T065215|5|mission_cfg|TelemetryTimeout 120
20250819T065215|5|mission_cfg|UpTime 641
20250819T065215|5|mission_cfg|VitalsMask 0007
20250819T065215|5|mission_cfg|Checksum 8BAB
20250819T065215|5|sample_cfg|<PARK>
20250819T065215|5|sample_cfg|SAMPLE PTSH 2000 4 0 DBAR 1
20250819T065215|5|sample_cfg|<ASCENT>
20250819T065215|5|sample_cfg|SAMPLE NO3 2000 1000 100 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE NO3 1000 100 50 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE NO3 100 50 10 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE NO3 50 5 1 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE OPT 2000 1000 100 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE OPT 1000 100 50 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE OPT 100 50 10 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE OPT 50 5 1 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE FLBB 2000 1000 100 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE FLBB 1000 100 50 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE FLBB 100 50 10 DBAR 1
20250819T065215|5|sample_cfg|SAMPLE FLBB 50 5 1 DBAR 1
20250819T065215|5|sample_cfg|PROFILE CTD 2000 4 2 1 HZ #Regime:1
20250819T065215|5|sample_cfg|PROFILE PH 2000 4 2
20250819T065215|5|sample_cfg|<SURFACE>
20250819T065215|5|sample_cfg|MEASURE OPT
20250819T065218|5|PARKDESCENT|surface pressure offset updated from -0.08 to -0.12 dbar
20250819T065230|5|AIR|deflated to 8.17 dbar after 2 attempts
20250819T065230|5|PARKDESCENT|adjusting buoyancy to ParkDescentCount 1284
20250819T065231|5|BuoyEngine|adjusting from 3222 to 1284
20250819T070258|5|BuoyEngine|destination 1285 reached after 10:26
20250819T070358|2|system_cfg|float_id not specified
20250819T080401|2|system_cfg|float_id not specified
20250819T090404|2|system_cfg|float_id not specified
20250819T095611|2|system_cfg|float_id not specified
20250819T103106|2|system_cfg|float_id not specified
20250819T105824|2|system_cfg|float_id not specified
20250819T115827|2|system_cfg|float_id not specified
20250819T115832|4|PARKDESCENT|slow descent rate 1: 0.0035 @ 987.99 dbar
20250819T115930|2|system_cfg|float_id not specified
20250819T115935|4|PARKDESCENT|slow descent rate 2: 0.0025 @ 988.15 dbar
