20250720T113314|5|sample_cfg|MEASURE OPT
20250720T113317|5|PARKDESCENT|surface pressure offset updated from -0.26 to -0.15 dbar
20250720T113329|5|AIR|deflated to 8.20 dbar after 2 attempts
20250720T113329|5|PARKDESCENT|adjusting buoyancy to ParkDescentCount 1296
20250720T113330|5|BuoyEngine|adjusting from 3315 to 1296
20250720T114421|5|BuoyEngine|destination 1296 reached after 10:50
20250720T114521|2|system_cfg|float_id not specified
20250720T124524|2|system_cfg|float_id not specified
20250720T134527|2|system_cfg|float_id not specified
20250720T143710|2|system_cfg|float_id not specified
20250720T151148|2|system_cfg|float_id not specified
20250720T155129|2|system_cfg|float_id not specified
20250720T163524|2|system_cfg|float_id not specified
20250720T163529|4|PARKDESCENT|slow descent rate 1: 0.0018 @ 979.10 dbar
20250720T163627|2|system_cfg|float_id not specified
20250720T163632|4|PARKDESCENT|slow descent rate 2: 0.0016 @ 979.20 dbar
20250720T163730|2|system_cfg|float_id not specified
20250720T163735|4|PARKDESCENT|slow descent rate 3: 0.0021 @ 979.33 dbar
20250720T163737|5|PARKDESCENT|adjusting buoyancy by HitBottomNudge -16
20250720T163739|5|BuoyEngine|adjusting from 1297 to 1280
20250720T163748|5|BuoyEngine|destination 1277 reached after 00:07
20250720T163751|5|mission_cfg|ParkDescentCount 1296 to 1276
20250720T163847|2|system_cfg|float_id not specified
20250720T163852|5|PARKDESCENT|descent rate: 0.0115 @ 980.05 dbar
20250720T163853|5|PARKDESCENT|adjusting buoyancy by ParkBuoyancyNudge -10
20250720T163855|5|BuoyEngine|adjusting from 1275 to 1267
20250720T163859|5|BuoyEngine|destination 1266 reached after 00:02
20250720T163903|5|mission_cfg|ParkDescentCount 1276 to 1267
20250720T164000|2|system_cfg|float_id not specified
20250720T165507|2|system_cfg|float_id not specified
20250720T165741|2|system_cfg|float_id not specified
20250720T165746|5|PARKDESCENT|ParkPressure reached @ 1001.49 dbar after 325 mins
20250720T165746|5|PARKDESCENT|awake|count: 14, time: 793, energy: 33.437500
20250720T165746|5|PARKDESCENT|sleep|count: 13, time: 18682, energy: 0.389208
20250720T165746|5|mission_state|PARKDESCENT -> PARK
20250720T175744|2|system_cfg|float_id not specified
20250720T175812|4|PARK|deep 1 @ 1029.64 dbar
20250720T185809|2|system_cfg|float_id not specified
