20240807T100524|0|Firmware|07/21/23 18:56:40 2.17.4 STD IRID Final
20240807T100524|0|Username|f10469
20240807T100524|5|LOG|archived: f10469.010.20240807T100522.science_log.bin.gz
20240807T100524|5|LOG|archived: f10469.010.20240807T100524.vitals_log.bin.gz
20240807T100524|5|LOG|archived: f10469.010.20240807T100524.suna_log.txt.gz
20240807T100526|5|LOG|archived: f10469.010.20240807T100524.system_log.txt.gz
20240807T100545|5|RMC|Set Clock: 08/07/2024 10:05:45
20240807T100545|5|GPS|GPS TimeToFix: 10 secs
20240807T100545|5|GPS|GPS Skew: 1 secs
20240807T100545|5|GPS|GPS Fix: 08/07/2024 10:05:45,18.63115,68.34898,10
20240807T100546|5|GPS|time and location set
20240807T100616|5|COMMS|CSQ=3
20240807T100733|4|COMMS|transfer attempt 1/12 aborted, login failed, connection lost
20240807T100742|5|COMMS|CSQ=4
20240807T100854|4|COMMS|transfer attempt 2/12 aborted, login failed, connection lost
20240807T100857|5|COMMS|CSQ=3
20240807T101040|5|COMMS|downloaded sample.cfg
20240807T101040|5|COMMS|downloaded 470 bytes in 19 secs
20240807T101040|5|sample_cfg|<PARK>
20240807T101040|5|sample_cfg|SAMPLE PTSH 2000 4 0 DBAR 1
20240807T101040|5|sample_cfg|<ASCENT>
20240807T101040|5|sample_cfg|SAMPLE NO3 2000 1000 100 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE NO3 1000 100 50 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE NO3 100 50 10 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE NO3 50 5 1 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE OPT 2000 1000 100 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE OPT 1000 100 50 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE OPT 100 50 10 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE OPT 50 5 1 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE FLBB 2000 1000 100 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE FLBB 1000 100 50 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE FLBB 100 50 10 DBAR 1
20240807T101040|5|sample_cfg|SAMPLE FLBB 50 5 1 DBAR 1
20240807T101040|5|sample_cfg|PROFILE CTD 2000 4 2 1 HZ #Regime:1
20240807T101040|5|sample_cfg|PROFILE PH 2000 4 2
20240807T101040|5|sample_cfg|<SURFACE>
20240807T101040|5|sample_cfg|MEASURE OPT
20240807T101128|5|COMMS|downloaded system_cmds.cfg
20240807T101128|5|COMMS|downloaded 72 bytes in 8 secs
20240807T101128|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20240807T101403|5|COMMS|uploaded: f10469.010.20240807T100522.science_log.bin.gz, 28129 bytes in 151 secs
20240807T101712|5|COMMS|uploaded: f10469.010.20240807T100524.system_log.txt.gz, 12530 bytes in 185 secs
20240807T101733|5|COMMS|uploaded: f10469.010.20240807T100524.suna_log.txt.gz, 354 bytes in 16 secs
20240807T101811|5|COMMS|uploaded: f10469.010.20240807T100524.vitals_log.bin.gz, 384 bytes in 30 secs
20240807T101819|4|COMMS|logout unsuccessful, connection lost
20240807T101823|5|F_CMD|sys_unarchive 4 science
20240807T101823|5|sys_unarchive|science log not found for mission number 4.
20240807T101823|5|F_CMD|sys_unarchive 3 system
20240807T101823|5|sys_unarchive|system log not found for mission number 3.
20240807T101823|5|F_CMD|sys_unarchive 8 system
20240807T101824|5|sys_unarchive|system log not found for mission number 8.
20240807T101847|5|RMC|Set Clock: 08/07/2024 10:18:47
20240807T101847|5|GPS|GPS TimeToFix: 16 secs
20240807T101847|5|GPS|GPS Skew: 1 secs
20240807T101847|5|GPS|GPS Fix: 08/07/2024 10:18:47,18.63241,68.35130,11
20240807T101848|5|GPS|time and location set
