Message,20250809T081702,Firmware: 07/21/23 18:56:40 2.17.4 STD IRID Final
Message,20250809T081702,Username: f10469
VITALS_CORE,20250809T081702,12.014,2421,14.999,3413,9.713,2.338,7.402,2970,28761.004,51.800,-663
VITALS_CORE,20250809T082358,11.928,2403,14.871,3387,9.248,2.342,7.430,2978,28790.379,31.018,-397
VITALS_CORE,20250809T135704,7.697,1572,14.722,3348,10.411,2.318,7.815,3122,28824.842,31.799,-407
VITALS_CORE,20250818T192323,7.667,1567,14.717,3349,10.208,2.317,7.790,3111,28980.377,30.158,-386
VITALS_CORE,20250818T230453,7.570,1546,14.484,3296,10.062,2.310,7.695,3078,28985.332,31.799,-407
VITALS_CORE,20250819T062556,8.105,1651,14.919,3398,10.004,2.335,8.156,3259,29286.713,31.408,-402
VITALS_CORE,20250819T064133,11.994,2420,14.999,3413,9.772,2.338,7.385,2967,29304.525,31.955,-409
