20240718T153657|0|Firmware|07/21/23 18:56:40 2.17.4 STD IRID Final
20240718T153657|0|Username|f10469
20240718T153657|5|LOG|archived: f10469.008.20240718T153654.science_log.bin.gz
20240718T153657|5|LOG|archived: f10469.008.20240718T153656.vitals_log.bin.gz
20240718T153657|5|LOG|archived: f10469.008.20240718T153656.suna_log.txt.gz
20240718T153659|5|LOG|archived: f10469.008.20240718T153656.system_log.txt.gz
20240718T153723|5|RMC|Set Clock: 07/18/2024 15:37:23
20240718T153723|5|GPS|GPS TimeToFix: 16 secs
20240718T153723|5|GPS|GPS Skew: 0 secs
20240718T153723|5|GPS|GPS Fix: 07/18/2024 15:37:23,18.04384,68.38909,9
20240718T153724|5|GPS|time and location set
20240718T153754|5|COMMS|CSQ=5
20240718T153854|5|get_upload_file_entries|There are 4 file(s) to be uploaded
20240718T154201|5|COMMS|uploaded: f10469.008.20240718T153654.science_log.bin.gz, 28227 bytes in 181 secs
20240718T154435|3|COMMS|upload of file f10469.008.20240718T153656.system_log.txt.gz failed.
20240718T154435|4|COMMS|transfer attempt 1/12 aborted, upload failed, connection lost
20240718T154441|5|COMMS|CSQ=3
20240718T154517|5|get_upload_file_entries|There are 3 file(s) to be uploaded
20240718T154637|5|COMMS|uploaded: f10469.008.20240718T153656.system_log.txt.gz, 11596 bytes in 74 secs
20240718T154716|5|COMMS|uploaded: f10469.008.20240718T153656.suna_log.txt.gz, 356 bytes in 36 secs
20240718T154738|5|COMMS|uploaded: f10469.008.20240718T153656.vitals_log.bin.gz, 387 bytes in 16 secs
20240718T154742|4|COMMS|logout unsuccessful, connection lost
20240718T154804|5|RMC|Set Clock: 07/18/2024 15:48:04
20240718T154804|5|GPS|GPS TimeToFix: 11 secs
20240718T154804|5|GPS|GPS Skew: 0 secs
20240718T154804|5|GPS|GPS Fix: 07/18/2024 15:48:04,18.04254,68.39099,9
20240718T154805|5|GPS|time and location set
20240718T154806|5|SURFACE|awake|count: 1, time: 1584, energy: 64.062500
20240718T154806|5|SURFACE|sleep|count: 0, time: 0, energy: 0.000000
20240718T154806|5|mission_state|SURFACE -> PARKDESCENT
20240718T154808|5|PARKDESCENT|Starting Mission No.: 9
20240718T154808|5|mission_cfg|ActivateRecoveryMode off
20240718T154808|5|mission_cfg|AscentRate 0.08
20240718T154808|5|mission_cfg|AscentStartTimes -1 -1 -1 -1
20240718T154808|5|mission_cfg|AscentTimeout 521
20240718T154808|5|mission_cfg|AscentTimerInterval 300
20240718T154808|5|mission_cfg|BuoyancyNudge 100
20240718T154808|5|mission_cfg|DeepDescentCount 374
20240718T154808|5|mission_cfg|DeepDescentPressure 2000.00
20240718T154808|5|mission_cfg|DeepDescentTimeout 334
20240718T154808|5|mission_cfg|DeepDescentTimerInterval 300
20240718T154808|5|mission_cfg|DeepProfileFirst on
20240718T154808|5|mission_cfg|DownTime 13953
20240718T154808|5|mission_cfg|EmergencyTimerInterval 3600
20240718T154808|5|mission_cfg|HyperRetractCount 0
20240718T154808|5|mission_cfg|HyperRetractPressure 850.00
20240718T154808|5|mission_cfg|IceMonths 0000
20240718T154808|5|mission_cfg|IdleTimerInterval 3600
20240718T154808|5|mission_cfg|InitialBuoyancyNudge 300
20240718T154808|5|mission_cfg|LeakDetect on
20240718T154808|5|mission_cfg|LogVerbosity 5
20240718T154808|5|mission_cfg|MActivationCount 262
20240718T154808|5|mission_cfg|MActivationPressure 25.00
20240718T154808|5|mission_cfg|MinBuoyancyCount 147
20240718T154808|5|mission_cfg|MinVacuum 9.00
20240718T154808|5|mission_cfg|ParkBuoyancyNudge 10
20240718T154808|5|mission_cfg|ParkDeadBand 25.00
20240718T154808|5|mission_cfg|ParkDescentCount 1253
20240718T154808|5|mission_cfg|ParkDescentTimeout 334
20240718T154808|5|mission_cfg|ParkDescentTimerInterval 3600
20240718T154808|5|mission_cfg|ParkPressure 1000.00
20240718T154808|5|mission_cfg|ParkTimerInterval 3600
20240718T154808|5|mission_cfg|PnPCycleLen 1
20240718T154808|5|mission_cfg|PreludeSelfTest on
20240718T154808|5|mission_cfg|PreludeTime 120
20240718T154808|5|mission_cfg|SurfacePressure 4.00
20240718T154808|5|mission_cfg|TelemetryDays 0 0
20240718T154808|5|mission_cfg|TelemetryInterval 900
20240718T154808|5|mission_cfg|TelemetryTimeout 120
20240718T154808|5|mission_cfg|UpTime 641
20240718T154808|5|mission_cfg|VitalsMask 0007
20240718T154808|5|mission_cfg|Checksum 2072
20240718T154808|5|sample_cfg|<PARK>
20240718T154808|5|sample_cfg|SAMPLE PTSH 2000 4 0 DBAR 1
20240718T154808|5|sample_cfg|<ASCENT>
20240718T154808|5|sample_cfg|SAMPLE PTS 2000 1000 100 DBAR 1
20240718T154808|5|sample_cfg|SAMPLE PTS 1000 100 50 DBAR 1
20240718T154808|5|sample_cfg|SAMPLE PTS 100 50 10 DBAR 1
20240718T154808|5|sample_cfg|SAMPLE PTS 50 5 1 DBAR 1
20240718T154808|5|sample_cfg|SAMPLE NO3 2000 1000 100 DBAR 1
