Message,20240501T172628,Firmware: 07/21/23 18:56:40 2.17.4 STD IRID Final
Message,20240501T172628,Username: f10474
Message,20240501T172628,Float ID: 013-2723
VITALS_CORE,20240501T172628,12.040,2426,14.981,3409,6.165,2.350,7.364,2949,2239.353,55.004,-704
VITALS_CORE,20240501T173439,11.953,2402,14.783,3367,5.787,2.353,7.402,2964,2273.415,37.737,-483
VITALS_CORE,20240501T194554,7.509,1535,14.577,3317,6.747,2.331,7.726,3093,2355.427,29.846,-382
VITALS_CORE,20240511T043404,7.372,1508,15.249,3469,6.456,2.325,7.621,3053,2513.713,29.533,-378
VITALS_CORE,20240511T064423,7.331,1499,15.245,3468,6.398,2.321,7.578,3036,2520.116,32.190,-412
VITALS_CORE,20240511T130903,7.881,1607,14.867,3386,6.485,2.343,8.014,3213,2767.190,30.549,-391
VITALS_CORE,20240511T132334,11.989,2414,14.963,3405,6.253,2.347,7.331,2939,2784.065,33.518,-429
