Message,20250408T184737,Firmware: 12/04/18 17:42:38 2.12.2.1 STD Final
Message,20250408T184737,Username: f8673
Message,20250408T184737,Float ID: 029-0319
GPS,20250408T184737,-53.358223,107.625175,7
CTD_P,20250408T184738,-1.04
CTD_P,20250408T184739,-1.13
Message,20250408T184744,Park Descent Mission**********
CTD_P,20250408T184802,-1.00
CTD_P,20250408T184804,-0.88
CTD_P,20250408T195806,536.47
CTD_P,20250408T195807,536.61
CTD_P,20250408T205811,828.31
CTD_P,20250408T205812,828.39
CTD_P,20250408T215816,976.20
CTD_P,20250408T215817,976.21
Message,20250408T215822,Park Mission******************
CTD_P,20250408T215824,976.31
CTD_PTS,20250408T215847,976.57,2.2112,34.6963
CTD_P,20250408T215848,976.54
CTD_P,20250408T225852,988.83
CTD_PTS,20250408T225915,988.94,2.2055,34.6970
CTD_P,20250408T225916,988.89
CTD_P,20250408T235920,987.90
CTD_PTS,20250408T235943,988.01,2.2078,34.6956
CTD_P,20250408T235944,987.93
CTD_P,20250409T005948,985.77
CTD_PTS,20250409T010011,985.78,2.2244,34.6927
CTD_P,20250409T010012,985.72
CTD_P,20250409T020016,988.09
CTD_PTS,20250409T020039,988.10,2.2071,34.6954
CTD_P,20250409T020040,988.10
CTD_P,20250409T030044,990.23
CTD_PTS,20250409T030107,990.31,2.2173,34.6942
CTD_P,20250409T030108,990.28
CTD_P,20250409T040112,991.21
CTD_PTS,20250409T040135,991.29,2.2267,34.6939
CTD_P,20250409T040136,991.22
CTD_P,20250409T050140,989.15
CTD_PTS,20250409T050203,989.26,2.2118,34.6962
CTD_P,20250409T050204,989.21
CTD_P,20250409T060208,986.96
CTD_PTS,20250409T060231,986.97,2.2263,34.6940
CTD_P,20250409T060232,986.89
CTD_P,20250409T070236,989.06
CTD_PTS,20250409T070259,989.07,2.2270,34.6931
CTD_P,20250409T070300,989.00
CTD_P,20250409T080304,987.67
CTD_PTS,20250409T080327,987.69,2.2114,34.6954
CTD_P,20250409T080328,987.63
CTD_P,20250409T090332,988.29
CTD_PTS,20250409T090355,988.42,2.2047,34.6970
CTD_P,20250409T090356,988.32
CTD_P,20250409T100400,993.40
CTD_PTS,20250409T100423,993.44,2.2229,34.6948
CTD_P,20250409T100424,993.39
CTD_P,20250409T110428,991.01
CTD_PTS,20250409T110451,991.11,2.2209,34.6955
CTD_P,20250409T110452,991.07
CTD_P,20250409T120456,987.30
CTD_PTS,20250409T120519,987.35,2.2290,34.6963
CTD_P,20250409T120520,987.30
CTD_P,20250409T130524,989.74
CTD_PTS,20250409T130547,989.83,2.2086,34.6961
CTD_P,20250409T130548,989.78
CTD_P,20250409T140552,991.51
CTD_PTS,20250409T140615,991.57,2.2059,34.6958
CTD_P,20250409T140616,991.50
CTD_P,20250409T150620,988.63
CTD_PTS,20250409T150643,988.60,2.2064,34.6954
